date,ETH,XMR,DASH,LTC,XRP,ETC,STR,SC,XEM,BTC
2018-03-24,534.6574929811705,212.23138898909454,441.95190416795725,164.09830318667355,0.649094428117482,18.766413499880294,0.23908899383512136,0.013405211015469732,0.2819503922135312,8819.217773335351
2018-03-25,521.9936488348524,207.2118571261489,414.58696584629496,159.6965264042272,0.6335797771202498,18.145806612929718,0.23678297480058824,0.014484744770097159,0.2931882750229666,8520.438100057152
2018-03-26,491.997710264176,196.8207090873377,390.1226664407393,149.36040262401332,0.6001136421930849,16.57926141651954,0.2306120686480362,0.013791026044415467,0.2688026023094944,8160.370440482526
2018-03-27,461.17481974185074,188.9287442543098,368.270633383959,141.01053047772567,0.5767952282055585,16.115677759445546,0.21619881796125084,0.013358367568036093,0.25253675831001565,7951.409266688151
2018-03-28,450.45272628314297,194.1460962937971,355.29085296443407,134.32678343621157,0.5736850194826759,16.127952711965833,0.21815075620079669,0.013302841031482337,0.2509327573140924,7918.357756834725
2018-03-29,405.5601188934718,183.135616419783,327.91158225653345,119.42287619091398,0.5282771673607456,15.116638205118807,0.19667141570043153,0.011608049723672086,0.23112588175922893,7393.662244377125
2018-03-30,382.08142906339833,168.9708628293642,316.37637118131664,116.32893163762316,0.49044724107469584,14.35976885829657,0.18429466618919188,0.010554622013066398,0.21959096707704384,6853.650657835325
2018-03-31,404.366947652934,176.98991433926025,320.7806230392432,120.13130954048415,0.5079141583833103,14.478710438941919,0.20484935669603124,0.010873852838316725,0.2232296756872505,7015.388927946275
2018-04-01,376.0301502819897,171.89481027575755,287.64546880135026,113.21065245063137,0.4773436509323827,13.621975936107443,0.20102218539265132,0.010017493519566902,0.2097622804097231,6723.15001313215
2018-04-02,383.26478265123905,176.63647867810155,305.7410382503713,118.56062343243055,0.4865185476622939,13.936643370271055,0.22611063011957583,0.010407934472603271,0.21975410638127446,6985.19092121025
2018-04-03,402.27205571837993,184.38797511144773,331.6753784057031,127.69708959220932,0.5254236403344279,14.821010383477846,0.23164705516908043,0.01158968800402619,0.24602413649053065,7335.245572168475
2018-04-04,382.92254572658504,176.23289618419975,314.9339101168945,122.33306207249022,0.5073831191587705,13.983237153006591,0.21773085124476588,0.010956778320704345,0.23521955510281323,7023.57584660535
2018-04-05,376.8409368702373,170.52528837200282,297.8180784903492,118.15388764851551,0.4847705484343607,13.461113982756183,0.19491956265976865,0.010787661717593558,0.2231023288969818,6742.288573495975
2018-04-06,370.77966384729405,167.79047878675388,288.25468853304415,114.53174575234218,0.4717994015385385,13.24459085842363,0.19362174510556665,0.010694031204801448,0.2177995547859873,6642.255406708975
2018-04-07,383.61040660359765,168.93169055753083,302.74520807254,117.60703921823881,0.48737607558801294,13.530977378780742,0.20187256320861535,0.01103128760702816,0.2237283017800399,6894.5547543926
2018-04-08,395.46173628670687,169.9221593417422,307.92393556923963,116.78004185844678,0.4923461398786687,13.984057260074225,0.2037511444049669,0.011261220133607848,0.23068014907229004,6994.546666837174
2018-04-09,404.04624742577147,169.41110473106787,306.6658563261454,116.26039505106338,0.4895305859868107,13.742297846218458,0.19989793988762639,0.010968336893696919,0.2297866579229505,6855.210558560575
2018-04-10,402.2430114130879,164.01734149647896,295.24633075521393,113.79694082573074,0.48570863846201917,13.519376665983058,0.20048456860668626,0.01126241569837899,0.23149013471607904,6784.587770107825
2018-04-11,421.0694848827974,165.40049673275962,303.3072274874568,114.96975221358177,0.5149383413927792,13.940544732438715,0.20658171383588275,0.011989732557519544,0.23910558606087828,6890.650895126175
2018-04-12,459.15107926715575,182.79796169128662,334.3373703015661,122.16586187681594,0.5780967188301342,15.101506381972706,0.22682711470701836,0.013174492224934687,0.2607796632409929,7528.28127139125
2018-04-13,506.79148266041307,193.82387741166195,370.1653551964481,129.29394324390822,0.6572041576041034,16.36713923168269,0.2590685331169759,0.014659722189365057,0.29087131841303016,8010.7771526585
2018-04-14,500.7583139793822,191.83146545459545,360.58405319295406,126.95266858301085,0.6446878151445871,16.021706858799078,0.2529523761697764,0.016676416558894923,0.2974495453533662,8017.507961007175
2018-04-15,498.1207854942878,198.2882244593987,373.4536278655205,130.35915356961587,0.6751971304001789,16.525668343675523,0.2871196201958249,0.017733616300517768,0.33281461289576375,8248.1936281478
